"GIFT_GROUP_NUM","GIFT_NUM","DONOR_ID","RECEIPT_ADDR_CDE","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","SOLICITOR_ID","GIFT_DTE","GIFT_AMT","GIVING_RELATION","LETTER_TO_SEND","NOTATION_1","NOTATION_2","PROPOSAL_NUM","GIFT_CLASS","SUB_CLASS_CDE","LAST_RECPT_NUM","BANK_ID","CHECK_CC_NUM","LEGAL_TENDER","EXPIRE_DTE","ACK_DATE","GIFT_SET_CDE","ANON_GIFT_FLAG","PRINT_RECPT_YN","IMMED_LETTER_YN","BOOK_YN","SALUT_CDE","GIFT_MASTER_STS","DEDICATEE_NOTIFIED","DEDICATION_INFO","USER_NAME","JOB_NAME","JOB_TIME"
"5232","5","127552","","CFUNR","10000","","","C150","","","","1/22/2023 4:12:29 PM","25.00","AL","","","","","CS","CC","0","","","","1/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:18:09 PM"
"5233","1","23919","","CFDES","20001","","","UNM9","","","","1/15/2023 12:00:00 AM","500.00","FR","","","","","CS","CK","0","","11945","","12/28/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:21:05 PM"
"5233","2","142363","","ANSCH","30071","","","","","","","1/15/2023 12:00:00 AM","500.00","CH","","Javoun Goldsby (ID#140486)","","","CS","CK","0","","5816","","1/5/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:22:19 PM"
"5234","1","31019","","CFDES","20001","","","UNM9","","","","1/18/2023 12:00:00 AM","25.00","FR","","","","","CS","CK","0","","4424","","1/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:24:43 PM"
"5234","2","29503","","CFDES","10179","","","UNM9","","","","1/18/2023 12:00:00 AM","500.00","AL","","Donation","","","CS","CK","0","","2054","","1/11/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:25:25 PM"
"5234","3","33194","","CFDES","20101","","","C150","","","","1/18/2023 12:00:00 AM","2000.00","AL","","150th Founders","","","CS","CK","0","","8441677","","1/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:26:28 PM"
"5235","1","24303","","CFUNR","10025","","","UNM9","","","","1/20/2023 12:00:00 AM","55.00","AL","","","","","CS","CK","0","","37445414","","1/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/22/2023 4:27:50 PM"
"5236","1","63136","","CFDES","20001","","","UNM9","","","","1/24/2023 6:21:21 PM","100.00","FR","","UNCF","","","CS","CK","0","","915","","1/15/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/24/2023 6:22:51 PM"
"5236","2","24512","","ANSCH","32028","","","C150","","","","1/24/2023 6:21:21 PM","18.73","TR","","Donation 01/2023","","","CS","CK","0","","3976","","1/4/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/24/2023 6:24:24 PM"
"5236","3","24512","","PHYPL","61300","","","PRAL","","","","1/24/2023 6:21:21 PM","19.25","TR","","Donation 01/2023 (AIA/AE)","","","CS","CK","0","","3977","","1/4/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/30/2023 8:35:09 PM"
"5241","1","3041","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 4:56:54 PM"
"5241","2","23332","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 4:57:37 PM"
"5241","3","145342","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:00:48 PM"
"5241","4","6892","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:01:47 PM"
"5241","5","5760","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:02:34 PM"
"5241","6","2743","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:03:16 PM"
"5241","7","145343","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","12/17/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:05:44 PM"
"5241","8","51876","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","12/18/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:07:05 PM"
"5241","9","110952","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","FR","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","12/18/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:08:26 PM"
"5241","10","1233","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","12/20/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:09:06 PM"
"5241","11","2002","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","12/20/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:13:04 PM"
"5241","12","23890","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","12/20/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:13:57 PM"
"5241","13","145344","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","12/21/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:16:01 PM"
"5241","14","5116","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","12/23/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:17:14 PM"
"5241","15","129862","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","75.00","TR","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","12/31/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:18:00 PM"
"5241","16","24702","","CFDES","20273","","","C150","","","","12/31/2022 12:00:00 AM","500.00","AL","","Wildcat Sesquicentennial Box Tier Donation","","","CS","CC","0","","","","12/30/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:23:19 PM"
"5242","1","12637","","GBHEM","10007","","","","","","","1/26/2023 12:00:00 AM","15090.00","BO","","CREDITS","","","CS","AC","0","","","","1/26/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:20:54 PM"
"5244","1","30503","","CFUNR","10013","","","","","","","1/10/2023 12:00:00 AM","3000.00","BS","","1566489 HCASC6","","","CS","CK","0","","3218015","","12/16/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:34:08 PM"
"5246","1","28672","","CFDES","20273","","","C150","","","","1/27/2023 12:00:00 AM","50000.00","TR","","Pershing Ck","","","CS","CK","0","","4028830836","","1/19/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/29/2023 5:41:07 PM"
"5247","1","32943","","CFDES","20264","","","WC","","","","1/22/2023 12:00:00 AM","50.00","AL","","Bridging the Gap (Student Micro-grants)","","","CS","CC","0","","","","1/21/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/30/2023 10:45:26 AM"
"5247","2","5455","","PHYPL","61300","","","PRAL","","","","1/22/2023 12:00:00 AM","40.00","AL","","Project Alpha","","","CS","CC","0","","","","1/21/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/30/2023 10:49:21 AM"
"5247","3","6569","","ANSCH","30069","","","WWW","","","","1/22/2023 12:00:00 AM","50.00","AL","","Penny Piper","","","CS","CC","0","","","","1/22/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","1/30/2023 10:49:53 AM"
"5248","1","23356","","ANSCH","32000","","","C150","","","","1/30/2023 12:00:00 AM","3666.66","UN","","Scholarships","","","CS","AC","0","","","","1/30/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/1/2023 2:42:43 PM"
"5249","7","1293","","PHYPL","61300","","","PRAL","","","","1/31/2023 12:00:00 AM","25.00","AL","","Project Alpha","","","CS","CC","0","","","","1/16/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:43:20 PM"
"5249","8","61656","","CFUNR","10000","","","C150","","","","1/31/2023 12:00:00 AM","500.00","AL","","The Wiley Fund (Formerly Annual Fund)","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:43:59 PM"
"5250","2","44019","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","ST","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/1/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:36:01 PM"
"5250","3","3637","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/1/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:36:55 PM"
"5250","4","68773","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","EM","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/9/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:37:40 PM"
"5250","5","79631","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/9/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:38:23 PM"
"5250","6","128410","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","EM","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/10/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:39:03 PM"
"5250","7","145390","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/11/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:41:52 PM"
"5250","8","29503","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/11/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:42:39 PM"
"5250","9","25274","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","TR","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/14/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:43:58 PM"
"5250","10","124332","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","1/16/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:44:40 PM"
"5250","11","120833","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","ST","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/21/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:47:39 PM"
"5250","12","65488","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/23/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:48:21 PM"
"5250","13","55247","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","FR","","Wildcat Sesquicentennial Box Tier Three","","","CS","CA","0","","","","1/23/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:49:03 PM"
"5250","14","66048","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/24/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:53:12 PM"
"5250","15","5477","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/26/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:53:55 PM"
"5250","16","47123","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","EM","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:57:43 PM"
"5250","17","47123","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","EM","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:58:50 PM"
"5250","18","4615","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:59:32 PM"
"5250","19","4615","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:10:14 PM"
"5250","20","145391","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/27/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:14:33 PM"
"5250","21","33366","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/30/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:15:05 PM"
"5250","22","3637","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/30/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:15:42 PM"
"5250","23","127552","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/30/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:16:25 PM"
"5250","24","24602","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/30/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:17:08 PM"
"5250","25","45494","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:17:46 PM"
"5250","26","125692","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","EM","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:18:49 PM"
"5250","27","6502","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:19:36 PM"
"5250","28","1267","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:20:12 PM"
"5250","29","26813","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:20:56 PM"
"5250","30","89353","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier One","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN"," ","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:21:40 PM"
"5250","31","5419","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:22:14 PM"
"5250","32","74312","","CFDES","20273","","","C150","","","","1/31/2023 12:00:00 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","1/31/2023 12:00:00 AM","","AN"," ","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:23:02 PM"
"5251","4","5666","","CFUNR","10000","","","C150","","","","2/2/2023 10:59:35 AM","20.00","AL","","The Wiley Fund (Formerly Annual Fund)","","","CS","CC","0","","","","2/2/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 6:03:44 PM"
"5252","1","129862","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","893.09","TR","","July Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","12/5/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:23:51 PM"
"5252","2","25274","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","1514.22","TR","","July Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","7/21/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:24:25 PM"
"5252","3","23366","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","550.00","TR","","July Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","7/21/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:25:02 PM"
"5252","4","58694","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","299.37","TR","","July Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","11/4/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:25:36 PM"
"5252","5","26818","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","1235.24","TR","","Nov Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","12/30/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:26:42 PM"
"5252","6","129862","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","1609.70","TR","","Nov Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","12/5/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:27:34 PM"
"5252","7","25274","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","2105.37","TR","","Nov Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","11/4/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:28:15 PM"
"5252","8","58694","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","311.80","TR","","Nov Board Meeting Travel Inkind Contribution","","","CS","IK","0","","","","11/4/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 12:29:06 PM"
"5252","9","2094","","CFUNR","10010","","","C150","","","","12/31/2022 12:00:00 AM","10000.00","AL","","133rd Commencement Convocation Speaker_Inkind Gift","","","CS","IK","0","","","","5/7/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 4:32:12 PM"
"5253","1","145392","","CFDES","20273","","","C150","","","","12/21/2022 12:00:00 AM","600.00","FR","","Benevity donation","","","CS","AC","0","","","","12/21/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:56:21 PM"
"5253","2","16434","","CFDES","20273","","","C150","","","","12/21/2022 12:00:00 AM","29.13","AL","","Benevity donation","","","CS","AC","0","","","","12/21/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:56:30 PM"
"5254","1","8504","","CFUNR","10000","","","","","","","12/21/2022 12:00:00 AM","99.00","AL","","Benevity donation","","","CS","AC","0","","","","12/21/2022 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/2/2023 5:56:07 PM"
"5255","1","23356","","ANSCH","32000","","","C150","","","","2/6/2023 12:00:00 AM","3000.00","UN","","Scholarships","","","CS","AC","0","","","","2/6/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 11:47:21 AM"
"5256","1","32477","","CFDES","20273","","","C150","","","","2/7/2023 11:47:29 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","2/3/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:16:25 PM"
"5256","2","1293","","CFDES","20273","","","C150","","","","2/7/2023 11:47:29 AM","75.00","AL","","Wildcat Sesquicentennial Box Tier Three","","","CS","CC","0","","","","2/3/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:17:02 PM"
"5256","3","23611","","PHYPL","61300","","","PRAL","","","","2/7/2023 11:47:29 AM","100.00","AL","","Project Alpha","","","CS","CC","0","","","","2/4/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:17:36 PM"
"5256","4","29347","","ANSCH","30071","","","AKAS","","","","2/7/2023 11:47:29 AM","20.00","AL","","Alpha Kappa Alpha Scholarship","","","CS","CC","0","","","","2/4/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/14/2023 10:55:21 AM"
"5256","5","33842","","ANSCH","30069","","","WWW","","","","2/7/2023 11:47:29 AM","300.00","AL","","","","","CS","CC","0","","","","2/6/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:28:14 PM"
"5256","6","145518","","CFDES","20273","","","C150","","","","2/7/2023 11:47:29 AM","50.00","AL","","Wildcat Sesquicentennial Box Tier Two","","","CS","CC","0","","","","2/7/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:32:52 PM"
"5257","1","24987","","PHYPL","61900","","","","","","","2/1/2023 12:00:00 AM","1200.00","BS","","Plot for Dorothy Kright","","","CS","CK","0","","1402","","1/12/2023 12:00:00 AM","","AN","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:46:21 PM"
"5257","2","139224","","ANSCH","30071","","","","","","","2/1/2023 12:00:00 AM","2500.00","OR","","Kevin Daniel Cox (ID# 136684)","","","CS","CK","0","","5214","","1/25/2023 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","JCOVARRUBIAS","w_gift_entry","2/7/2023 12:48:49 PM"
