"GIFT_GROUP_NUM","GIFT_NUM","GIFT_TRAN_NUM","DONOR_ID","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","MATCH_CO_ID","POLICY_CDE","MATCH_FORM_RECVD","SOLICITOR_ID","GIFT_DTE","GIFT_TRAN_AMT","GIVING_RELATION","CHARITABLE_YN","GIFT_TRAN_STS","SOFT_CREDIT_YN","PMT_RECVD","PMT_GROUP_NUM","PMT_GIFT_NUM","PMT_TRAN_NUM","GIFT_CLASS","SUB_CLASS_CDE","GIFT_SET_CDE","ANON_GIFT_TRAN","NOTATION_1","NOTATION_2","ORG_ACTION_REQ","DON_SPEC_ORG_USE","REQ_ACTION_DONE","VALID_UNTIL_DTE","RESTR_TYPE","CONTRIB_TYPE","BOOKED_YN","REASON_CDE","PERSON_REQ_CHG","PERSON_CHGING","REASON_DTE","MATURITY_AMT","MATURITY_DTE","PROPOSAL_NUM","GIFT_AREA_SEQ","UDEF_11_2N_1","UDEF_11_2N_2","UDEF_DTE_1","UDEF_DTE_2","UDEF_5A_1","UDEF_5A_2","UDEF_ID_1","UDEF_ID_2","UDEF_5N_1","UDEF_5N_2","USER_NAME","JOB_NAME","JOB_TIME"
"5014","25","300001","23538","CFDES","20100","","","","","","","","","","5/19/2022 12:00:00 AM","25.00","AL","Y","C","Y","N","","","","CS","CK","AN","N","Freddie Williams","","N","N","N","6/2/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/2/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/2/2022 5:07:18 PM"
"5014","26","1","61154","CFDES","20100","","","","","","","","N","","5/19/2022 12:00:00 AM","50.00","FR","Y","C","N","N","","","","CS","CK","AN","N","","","N","N","N","6/2/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/2/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/3/2022 9:00:51 AM"
"5014","26","300001","23538","CFDES","20100","","","","","","","","","","5/19/2022 12:00:00 AM","50.00","AL","Y","C","Y","N","","","","CS","CK","AN","N","","","N","N","N","6/2/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/2/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/2/2022 5:07:46 PM"
"5014","27","1","127945","CFDES","20100","","","","","","","","N","","5/19/2022 12:00:00 AM","75.00","FR","Y","C","N","N","","","","CS","CK","AN","N","donation","","N","N","N","6/2/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/2/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/3/2022 9:00:51 AM"
"5014","27","300001","23538","CFDES","20100","","","","","","","","","","5/19/2022 12:00:00 AM","75.00","AL","Y","C","Y","N","","","","CS","CK","AN","N","donation","","N","N","N","6/2/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/2/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/2/2022 5:08:48 PM"
"5015","1","1","23611","PHYPL","61300","","","PRAL","","","","","N","","6/6/2022 2:47:39 PM","100.00","AL","Y","C","N","N","","","","CS","CC","AN","N","","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 2:52:23 PM"
"5015","2","1","29347","ANSCH","30070","","","AKAS","","","","","N","","6/6/2022 2:47:39 PM","20.00","AL","N","C","N","N","","","","CS","CC","AN","N","Phi 1991","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 2:52:23 PM"
"5015","3","1","32450","CFUNR","10000","","","","","","","","N","","6/6/2022 2:47:39 PM","50.00","AL","Y","C","N","N","","","","CS","CC","AN","N","The Wiley Fund (Formerly Annual Fund)","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 2:52:23 PM"
"5015","3","300001","26986","CFUNR","10000","","","","","","","","","","6/6/2022 2:47:39 PM","50.00","AL","Y","C","Y","N","","","","CS","CC","AN","N","The Wiley Fund (Formerly Annual Fund)","","N","N","N","6/6/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/6/2022 2:51:53 PM"
"5016","1","1","25327","ANSCH","30000","","","","","","","","N","","6/3/2022 12:00:00 AM","16200.00","FD","Y","C","N","N","","","","CS","CK","AS","N","TUMCA Spring 2022 Distribution","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 2:57:59 PM"
"5016","2","1","26615","CFUNR","10000","","","","","","","","N","","6/3/2022 12:00:00 AM","100.00","AL","Y","C","N","N","","","","CS","CK","AN","N","RiverSource Life Insurance CK","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 2:57:59 PM"
"5016","2","300001","24179","CFUNR","10000","","","","","","","","","","6/3/2022 12:00:00 AM","100.00","AL","Y","C","Y","N","","","","CS","CK","AN","N","RiverSource Life Insurance CK","","N","N","N","6/6/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/6/2022 2:55:41 PM"
"5016","3","1","25578","CFUNR","10000","","","","","","","","N","","6/3/2022 12:00:00 AM","100.00","AL","Y","C","N","N","","","","CS","CK","AN","N","Donation - Class of '85","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 2:57:59 PM"
"5016","3","300001","27494","CFUNR","10000","","","","","","","","","","6/3/2022 12:00:00 AM","100.00","AL","Y","C","Y","N","","","","CS","CK","AN","N","Donation - Class of '85","","N","N","N","6/6/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/6/2022 2:56:23 PM"
"5017","1","1","5666","CFUNR","10000","","","","","","","","N","","6/2/2022 12:00:00 AM","20.00","AL","Y","C","N","N","","","","CS","CC","AN","N","The Wiley Fund (Formerly Annual Fund)","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 3:04:35 PM"
"5017","2","1","128410","CFUNR","10000","","","","","","","","N","","6/2/2022 12:00:00 AM","25.00","EM","Y","C","N","N","","","","CS","CC","AN","N","The Wiley Fund (Formerly Annual Fund)","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 3:04:35 PM"
"5017","3","1","2161","ANSCH","30000","","","","","","","","N","","6/2/2022 12:00:00 AM","50.00","AL","Y","C","N","N","","","","CS","CC","AS","N","","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 3:04:36 PM"
"5018","1","1","33236","CFUNR","10000","","","GD21","","","","","N","","6/2/2022 12:00:00 AM","30.74","AL","Y","C","N","N","","","","CS","CC","AN","N","WCGIVINGDAY2021","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 3:11:00 PM"
"5018","2","1","32939","CFUNR","10000","","","GD21","","","","","N","","6/2/2022 12:00:00 AM","250.00","AL","Y","C","N","N","","","","CS","CC","AN","N","WCGIVINGDAY2021","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 3:11:00 PM"
"5019","1","1","8504","CFUNR","10000","","","","","","","","N","","6/1/2022 12:00:00 AM","148.50","AL","Y","C","N","N","","","","CS","CC","AN","N","Benevity Fund","","N","N","N","6/6/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/6/2022 3:14:08 PM"
"5019","1","300001","26852","CFUNR","10000","","","","","","","","","","6/1/2022 12:00:00 AM","148.50","OR","Y","C","Y","N","","","","CS","CC","AN","N","Benevity Fund","","N","N","N","6/6/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/6/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/6/2022 3:13:25 PM"
"5020","1","1","3599","CFUNR","10000","","","","","","","","N","","6/7/2022 11:20:28 AM","25.00","AL","Y","C","N","N","","","","CS","CC","AN","N","The Wiley Fund (Formerly Annual Fund)","","N","N","N","6/7/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/7/2022 2:29:11 PM"
"5021","1","1","40432","ANSCH","32025","","","FLSA","","","","","N","","6/6/2022 12:00:00 AM","2000.00","FR","N","C","N","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/7/2022 2:33:32 PM"
"5021","1","300001","74305","ANSCH","32025","","","FLSA","","","","","N","","6/6/2022 12:00:00 AM","2000.00","FT","N","C","Y","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_entry","6/7/2022 2:32:13 PM"
"5022","1","1","24550","ENSCH","70002","","","","","","","","N","","6/6/2022 12:00:00 AM","150.00","UC","Y","C","N","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/7/2022 2:58:02 PM"
"5022","1","300001","141875","ENSCH","70002","","","","","","","","","","6/6/2022 12:00:00 AM","150.00","UC","Y","C","Y","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/7/2022 2:53:18 PM"
"5022","1","300002","141876","ENSCH","70002","","","","","","","","","","6/6/2022 12:00:00 AM","150.00","UC","Y","C","Y","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/7/2022 2:53:18 PM"
"5022","1","300003","141877","ENSCH","70002","","","","","","","","","","6/6/2022 12:00:00 AM","150.00","UC","Y","C","Y","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/7/2022 2:53:18 PM"
"5022","1","300004","141879","ENSCH","70002","","","","","","","","","","6/6/2022 12:00:00 AM","150.00","UC","Y","C","Y","N","","","","CS","CK","AS","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/7/2022 2:53:18 PM"
"5022","2","1","106252","CFUNR","10000","","","","","","","","N","","6/6/2022 12:00:00 AM","200.00","FR","Y","C","N","N","","","","CS","CK","AN","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/7/2022 2:58:02 PM"
"5022","2","300001","25618","CFUNR","10000","","","","","","","","","","6/6/2022 12:00:00 AM","200.00","AL","Y","C","Y","N","","","","CS","CK","AN","N","","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/7/2022 2:56:16 PM"
"5022","3","1","141847","ANSCH","30000","","","","","","","","N","","6/6/2022 12:00:00 AM","500.00","BS","Y","C","N","N","","","","CS","CK","AS","N","Scholarships WCNW-RJMC","","N","N","N","6/7/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/7/2022 2:58:02 PM"
"5023","1","1","66838","CFUNR","10017","","","","","","","","N","","5/31/2022 12:00:00 AM","50.00","EM","Y","C","N","N","","","","CS","PR","AN","N"," ","","N","N","N","6/7/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/7/2022 3:04:24 PM"
"5023","1","300001","73309","CFUNR","10017","","","","","","","","N","","5/31/2022 12:00:00 AM","50.00","FR","Y","C","Y","N","","","","CS","PR","AN","N"," ","","N","N","N","6/7/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/7/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_entry","6/7/2022 3:03:47 PM"
"5024","1","1","942609","CFDES","20203","","","HCGB","","","","","N","","6/14/2022 4:11:46 PM","50.00","AL","N","C","N","N","","","","CS","CC","AN","N","HCGB 2021 - DFW WIley Club","","N","N","N","6/14/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/14/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:05 AM"
"5024","1","300001","24179","CFDES","20203","","","HCGB","","","","","","","6/14/2022 4:11:46 PM","50.00","AL","N","C","Y","N","","","","CS","CC","AN","N","HCGB 2021 - DFW WIley Club","","N","N","N","6/14/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/14/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/14/2022 4:20:19 PM"
"5024","2","1","127217","PHYPL","61300","","","PRAL","","","","","N","","6/14/2022 4:11:46 PM","50.00","AL","Y","C","N","N","","","","CS","CC","AN","N","Alpha Project @ WC","","N","N","N","6/14/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/14/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:05 AM"
"5024","3","1","137585","CFDES","10190","","","","","","","","N","","6/14/2022 4:11:46 PM","30.00","AL","Y","C","N","N","","","","CS","CC","AN","N","UNCF Campaign","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:06 AM"
"5024","4","1","126508","PHYPL","61701","","","","","","","","N","","6/14/2022 4:11:46 PM","125.00","AL","Y","C","N","N","","","","CS","CC","AN"," ","Herman Marion Sweatt Walking Plaza","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:06 AM"
"5024","5","1","126508","PHYPL","61701","IM006","","WALK","","","","","N","","6/14/2022 4:11:46 PM","125.00","AL","Y","C","N","N","","","","CS","CC","AN"," ","Heman Marion Sweatt Walking Plaza","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:06 AM"
"5024","6","1","126508","PHYPL","61701","","","WALK","","","","","N","","6/14/2022 4:11:46 PM","125.00","AL","Y","C","N","N","","","","CS","CC","AN"," ","Heman Marion Sweatt Walking Plaza","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:06 AM"
"5024","7","1","135577","ANSCH","30000","INMM3","","WALK","","","","","N","","6/14/2022 4:11:46 PM","100.00","AL","Y","C","N","N","","","","CS","CC","AN","N","General Scholarships","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:06 AM"
"5025","1","1","3075","PHYPL","61300","","","PRAL","","","","","N","","6/16/2022 12:00:00 AM","50.00","AL","Y","C","N","N","","","","CS","CC","AN","N","Alpha Project @ WC","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:24 AM"
"5025","2","1","5045","ANSCH","30000","","","","","","","","N","","6/16/2022 12:00:00 AM","1000.00","AL","Y","C","N","N","","","","CS","CC","AN","N","General Scholarships","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:24 AM"
"5025","3","1","134416","PHYPL","61300","","","PRAL","","","","","N","","6/16/2022 12:00:00 AM","39.00","AL","Y","C","N","N","","","","CS","CC","AN","N","Project Alpha","","N","N","N","6/16/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/16/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/16/2022 11:00:24 AM"
"5026","1","1","121559","ACADE","41900","","","","","","","","N","","6/7/2022 12:00:00 AM","1472.30","FD","Y","C","N","N","","","","CS","CK","AN","N","Velma Isam White Fund","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/30/2022 11:00:54 AM"
"5026","2","1","142064","CFDES","20273","","","","","","","","N","","6/7/2022 12:00:00 AM","126000.00","BS","N","C","N","N","","","","CS","CK","AN","N","Patsy Ponder's Personal Jewelry for Donation","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/30/2022 11:00:54 AM"
"5026","3","1","47763","CFDES","20256","","","","","","","","N","","6/7/2022 12:00:00 AM","50000.00","FR","Y","C","N","N","","","","CS","CK","AN","N"," ","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/30/2022 11:00:54 AM"
"5026","4","1","47763","ENSCH","70103","","","","","","","","N","","6/7/2022 12:00:00 AM","50000.00","FR","N","C","N","N","","","","CS","CK","AS","N","","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/30/2022 11:00:54 AM"
"5026","5","1","142066","ANSCH","30071","","","","","","","","N","","6/7/2022 12:00:00 AM","1000.00","FD","N","C","N","N","","","","CS","CK","AS","N","Kennedy Alexandria Smith (138129)","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/30/2022 11:00:54 AM"
"5026","6","1","25321","CFDES","10040","","","","","","","","N","","6/7/2022 12:00:00 AM","20621.00","UC","N","C","N","N","","","","CS","CK","AN","N","","","N","N","N","6/30/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/30/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/30/2022 11:00:54 AM"
"5027","1","1","23356","ANSCH","32000","","","","","","","","N","","5/2/2022 12:00:00 AM","5000.00","UN","Y","C","N","N","","","","CS","AC","AS","N","Scholarships","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/17/2022 8:41:02 AM"
"5028","1","1","28056","ANSCH","32008","","","","","","","","N","","6/13/2022 12:00:00 AM","5500.00","FD","Y","C","N","N","","","","CS","CK","AS","N","Scholarships FBO","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/17/2022 11:31:05 AM"
"5029","1","1","24303","ANSCH","30000","","","","","","","","N","","6/16/2022 12:00:00 AM","55.00","AL","Y","C","N","N","","","","CS","CK","AS","N","","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/17/2022 11:31:45 AM"
"5030","1","1","61567","ENFUN","80000","","","","","","","","N","","6/16/2022 12:00:00 AM","1312.08","BS","Y","C","N","N","","","","CS","CK","AS","N","","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/17/2022 11:34:11 AM"
"5031","1","1","132074","CFDES","10190","","","","","","","","N","","6/17/2022 11:28:47 AM","25.00","AL","Y","C","N","N","","","","CS","CC","AN","N","UNCF Campaign","","N","N","N","6/17/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/17/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/17/2022 1:58:56 PM"
"5032","1","1","60977","CFDES","10190","","","","","","","","N","","6/22/2022 12:00:00 AM","100.00","AL","Y","C","N","N","","","","CS","CC","AN","N","UNCF Campaign","","N","N","N","6/23/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/23/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/23/2022 1:55:00 PM"
"5032","1","300001","24179","CFDES","10190","","","","","","","","","","6/22/2022 12:00:00 AM","100.00","AL","Y","C","Y","N","","","","CS","CC","AN","N","UNCF Campaign","","N","N","N","6/23/2022 12:00:00 AM","U","C","N","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/23/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_gift_select_soft_credit","6/23/2022 1:46:31 PM"
"5032","2","1","6569","ANSCH","30069","","","WWW","","","","","N","","6/22/2022 12:00:00 AM","50.00","AL","N","C","N","N","","","","CS","CC","AN","N","Walk with Wiley","","N","N","N","6/23/2022 12:00:00 AM","U","C","Y","GFTN","JCOVARRUBIAS","JCOVARRUBIAS","6/23/2022 12:00:00 AM","0.00","","","","0.00","0.00","","","","","","","0","0","JCOVARRUBIAS","w_process_gift_groups","6/23/2022 1:55:00 PM"
