"CAMPAIGN_CDE","CAMPAIGN_DESC","PIECES_RET_GOAL","PIECES_RET_ACTUAL","EXPENSES_BUDGET","EXPENSES_ACTUAL","CAMPAN_AMT_GOAL","CAMPAN_AMT_ACTUAL","CASH_GIFT_NUM","CASH_GIFT_AMT","PROMISE_NUM","PROMISE_AMT","PROMISE_PMT_NUM","PROMISE_PMT_AMT","MATCH_GIFT_NUM","MATCH_GIFT_AMT","MATCH_PMT_NUM","MATCH_PMT_AMT","SOFT_CREDIT_NUM","SOFT_CREDIT_AMT","NON_CASH_NUM","NON_CASH_AMT","GIFTS_NUM","GIFTS_AMT","DEFER_NUM","DEFER_AMT","DEFER_PMT_NUM","DEFER_PMT_AMT","DON_RESTR_NUM","DON_RESTR_AMT","ORG_RESTR_NUM","ORG_RESTR_AMT","FIRST_GIFT_DTE","FIRST_GIFT_AMT","LAST_GIFT_DTE","LAST_GIFT_AMT","LARGEST_GIFT_DTE","LARGEST_GIFT_AMT","SMALLEST_GIFT_DTE","SMALLEST_GIFT_AMT","CAMP_CONTACT_ID_NUM","CAMP_START_DATE","CAMP_END_DATE","ONLINE_GIVING_AVAIL","ONLINE_GIVING_DESC","USER_NAME","JOB_NAME","JOB_TIME"
"KAPP","Kappa Alpha PsiFraternity","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"KMT ","Kenya Mission Trip","0","0","0.00","0.00","0.00","100.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","10/24/2016 3:07:37 PM","100.00","10/24/2016 3:07:37 PM","100.00","10/24/2016 3:07:37 PM","100.00","10/24/2016 3:07:37 PM","100.00","","","","N","","mtallen","w_gift_entry","10/25/2016 8:57:00 AM"
"LOTI","Lotion/Van Purchase","0","0","0.00","0.00","0.00","40.00","2","40.00","0","0.00","0","0.00","0","0.00","0","0.00","1","20.00","0","0.00","2","40.00","0","0.00","0","0.00","0","0.00","0","0.00","8/14/2001 12:00:00 AM","20.00","12/21/2011 11:18:39 AM","20.00","12/21/2011 11:18:39 AM","20.00","8/14/2001 12:00:00 AM","20.00","","","","N","","MTALLEN","w_gift_entry","1/5/2012 4:28:34 PM"
"LY-1","SYBUNTY-2011-12","0","0","0.00","0.00","0.00","24942.50","73","24942.50","0","0.00","0","0.00","0","0.00","0","0.00","34","19872.50","0","0.00","73","24942.50","0","0.00","0","0.00","0","0.00","0","0.00","12/9/2011 4:03:39 PM","100.00","3/8/2012 9:04:33 AM","1000.00","1/26/2012 9:17:32 AM","5000.00","12/28/2011 12:00:00 AM","10.00","","","","N","","MTALLEN","w_gift_entry","3/22/2012 3:36:36 PM"
"LY2 ","LYBUNTS 2011-12","0","0","0.00","0.00","0.00","365.00","4","365.00","0","0.00","0","0.00","0","0.00","0","0.00","1","140.00","0","0.00","4","365.00","0","0.00","0","0.00","0","0.00","0","0.00","1/6/2012 12:00:00 AM","25.00","2/27/2012 12:32:13 PM","100.00","2/6/2012 12:33:30 PM","150.00","1/6/2012 12:00:00 AM","25.00","","","","N","","MTALLEN","w_gift_entry","3/22/2012 3:36:45 PM"
"MATB","Basketball Floor Mats","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"MATR","Rectangular Doormat","0","0","0.00","0.00","0.00","40.00","1","40.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","40.00","0","0.00","0","0.00","0","0.00","0","0.00","1/24/2005 5:27:13 PM","40.00","1/24/2005 5:27:13 PM","40.00","1/24/2005 5:27:13 PM","40.00","1/24/2005 5:27:13 PM","40.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:38:37 PM"
"MCOC","Marshall Chamber 2003","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"MCT ","Moot Court Team","0","0","0.00","0.00","0.00","500.00","1","500.00","0","0.00","0","0.00","0","0.00","0","0.00","1","500.00","0","0.00","1","500.00","0","0.00","0","0.00","0","0.00","0","0.00","11/3/2015 8:11:02 AM","500.00","11/3/2015 8:11:02 AM","500.00","11/3/2015 8:11:02 AM","500.00","11/3/2015 8:11:02 AM","500.00","","","","N","","MTALLEN","w_gift_entry","11/3/2015 2:51:20 PM"
"MM  ","Mime Ministry","0","0","0.00","0.00","0.00","680.00","9","680.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9","680.00","0","0.00","0","0.00","0","0.00","0","0.00","1/16/2007 3:49:18 PM","200.00","1/24/2007 10:52:50 AM","100.00","1/16/2007 3:49:18 PM","200.00","1/24/2007 9:18:34 AM","20.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:05:22 PM"
"MONU","Diana McNeil Pierson Monu","0","0","0.00","0.00","0.00","2000.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2000.00","0","0.00","0","0.00","0","0.00","0","0.00","3/2/2007 1:33:07 PM","2000.00","3/2/2007 1:33:07 PM","2000.00","3/2/2007 1:33:07 PM","2000.00","3/2/2007 1:33:07 PM","2000.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:06:03 PM"
"MSO ","Marshall Symphony Orchest","0","0","0.00","0.00","0.00","150.00","1","150.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","150.00","0","0.00","0","0.00","0","0.00","0","0.00","3/7/2014 3:41:06 PM","150.00","3/7/2014 3:41:06 PM","150.00","3/7/2014 3:41:06 PM","150.00","3/7/2014 3:41:06 PM","150.00","","","","N","","MTALLEN","w_gift_entry","3/7/2014 5:12:55 PM"
"MSOC","Men Soccer Team","0","0","0.00","0.00","0.00","1530.00","9","1530.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9","1530.00","0","0.00","0","0.00","0","0.00","0","0.00","7/13/2015 9:31:37 AM","200.00","10/15/2015 3:45:08 PM","300.00","10/15/2015 3:45:08 PM","300.00","7/22/2015 12:18:03 PM","80.00","","","","N","","MTALLEN","w_gift_entry","10/16/2015 11:04:23 AM"
"NACP","NAC/PAC","0","0","0.00","0.00","0.00","200.00","1","200.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","200.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2004 12:00:00 AM","200.00","12/31/2004 12:00:00 AM","200.00","12/31/2004 12:00:00 AM","200.00","12/31/2004 12:00:00 AM","200.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:38:13 PM"
"NBN ","Nothing But Nets","0","0","0.00","0.00","0.00","140.00","1","140.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","140.00","0","0.00","0","0.00","0","0.00","0","0.00","8/26/2013 8:32:29 AM","140.00","8/26/2013 8:32:29 AM","140.00","8/26/2013 8:32:29 AM","140.00","8/26/2013 8:32:29 AM","140.00","","","","N","","MTALLEN","w_gift_entry","8/26/2013 3:11:11 PM"
"NOIL","Northern  Illionis Confer","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"NPDF","Nate Parker Drama/Film","0","0","0.00","0.00","0.00","120000.00","2","120000.00","0","0.00","0","0.00","0","0.00","0","0.00","1","45000.00","0","0.00","2","120000.00","0","0.00","0","0.00","0","0.00","0","0.00","5/25/2016 11:55:02 AM","45000.00","4/15/2020 9:07:20 AM","75000.00","4/15/2020 9:07:20 AM","75000.00","5/25/2016 11:55:02 AM","45000.00","","","","N","","drlynch","w_gift_entry","4/16/2020 2:17:14 PM"
"OLG ","On-Line Gift","0","0","0.00","0.00","0.00","15149.30","67","15149.30","0","0.00","0","0.00","0","0.00","0","0.00","9","9118.50","0","0.00","67","15149.30","0","0.00","0","0.00","0","0.00","0","0.00","2/14/2013 3:58:35 PM","1000.00","5/1/2018 9:22:49 AM","150.00","4/7/2014 10:53:48 AM","2000.00","11/22/2013 4:40:19 PM","5.00","","","","N","","mtallen","w_gift_entry","5/1/2018 9:30:14 AM"
"POLO","Polo Shirt","0","0","0.00","0.00","0.00","300.00","9","300.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9","300.00","0","0.00","0","0.00","0","0.00","0","0.00","3/23/2004 12:00:00 AM","40.00","2/14/2005 12:00:00 AM","40.00","11/15/2004 2:20:37 PM","140.00","3/23/2004 12:00:00 AM","40.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:39:09 PM"
"PRAL","Project Alpha","0","0","0.00","0.00","0.00","23508.69","279","23508.69","0","0.00","0","0.00","0","0.00","0","0.00","53","6338.04","0","0.00","279","23508.69","0","0.00","0","0.00","0","0.00","0","0.00","8/24/2020 3:56:43 PM","80.00","4/21/2023 11:41:41 AM","40.00","11/30/2022 12:00:00 AM","1000.00","3/1/2021 12:00:00 AM","10.00","","","","N","","JCOVARRUBIAS","w_gift_entry","4/21/2023 11:43:51 AM"
"PRES","Presidential 5KRun/3KWalk","0","0","0.00","0.00","0.00","24485.51","520","21518.30","36","3745.00","17","1210.01","0","0.00","0","0.00","91","3767.20","4","1757.20","541","24485.51","0","0.00","0","0.00","0","0.00","0","0.00","10/22/2003 2:20:58 PM","10.00","11/26/2018 2:34:25 PM","50.00","11/6/2014 2:15:55 PM","1200.00","10/5/2012 11:52:25 AM","-1.00","","","","N","","drlynch","w_gift_entry","11/29/2018 8:52:19 AM"
"PRG ","President Retirement Gift","0","0","0.00","0.00","0.00","14430.00","19","13090.00","0","0.00","3","1340.00","0","0.00","0","0.00","19","14420.00","0","0.00","22","14430.00","0","0.00","0","0.00","0","0.00","0","0.00","12/11/2017 3:12:26 PM","500.00","4/4/2018 8:17:46 AM","170.00","3/17/2018 9:25:24 AM","1000.00","2/7/2018 10:45:19 AM","25.00","","","","N","","mtallen","w_gift_entry","4/5/2018 8:48:57 AM"
"PRIN","Commerative Print","0","0","0.00","0.00","0.00","300.00","5","300.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","300.00","0","0.00","0","0.00","0","0.00","0","0.00","10/14/2004 4:27:58 PM","90.00","5/13/2005 10:36:47 AM","50.00","11/11/2004 12:00:00 AM","100.00","2/4/2005 3:45:17 PM","50.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:43:18 PM"
"PTBC","Pack the Bus Campaign","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","drlynch","w_campaign_list","4/17/2019 8:29:51 AM"
"QUAS","Quasquicentennial","0","0","0.00","0.00","0.00","89340.00","142","84240.00","12","2000.00","12","2000.00","8","4600.00","7","3100.00","7","3100.00","0","0.00","161","89340.00","0","0.00","0","0.00","0","0.00","0","0.00","1/5/1990 12:00:00 AM","25.00","12/19/2001 12:10:19 PM","200.00","7/27/1999 12:00:00 AM","20000.00","11/5/1998 12:00:00 AM","5.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 3:57:43 PM"
"RATH","Radiothon","0","0","0.00","0.00","0.00","3684.04","20","2383.04","6","1009.06","4","1301.00","0","0.00","0","0.00","2","150.00","0","0.00","24","3684.04","0","0.00","0","0.00","0","0.00","0","0.00","11/20/2003 12:00:00 AM","100.00","11/20/2006 3:33:37 PM","125.00","11/18/2005 12:44:02 PM","1000.00","11/20/2006 3:23:16 PM","1.04","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:03:39 PM"
"REI ","Real Estate Investment","0","0","0.00","0.00","0.00","26000.00","13","26000.00","0","0.00","0","0.00","0","0.00","0","0.00","14","32000.00","0","0.00","13","26000.00","0","0.00","0","0.00","0","0.00","0","0.00","12/12/2019 11:45:58 AM","5000.00","2/12/2020 4:15:45 PM","5000.00","2/12/2020 4:15:45 PM","5000.00","12/12/2019 11:45:58 AM","1000.00","","","","N","","drlynch","w_gift_entry","2/12/2020 4:26:04 PM"
"SAUC","Silent Auction","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"SCGP","Sr. Class 2011 Gift/Pledg","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"SCH1","Strickland End. Scholars.","0","0","0.00","0.00","0.00","100.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","9/4/2003 12:00:00 AM","100.00","9/4/2003 12:00:00 AM","100.00","9/4/2003 12:00:00 AM","100.00","9/4/2003 12:00:00 AM","100.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:21:11 PM"
"SDFF","Syncere Dixon Funeral Fnd","0","0","0.00","0.00","0.00","750.00","4","750.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4","750.00","0","0.00","0","0.00","0","0.00","0","0.00","10/9/2019 9:58:57 AM","250.00","10/9/2019 9:58:57 AM","250.00","10/9/2019 9:58:57 AM","250.00","10/9/2019 9:58:57 AM","100.00","","","","N","","drlynch","w_gift_entry","10/9/2019 10:11:43 AM"
"SEF ","Student Emergency Fund","0","0","0.00","0.00","0.00","5050.00","11","5050.00","0","0.00","0","0.00","0","0.00","0","0.00","10","4550.00","0","0.00","11","5050.00","0","0.00","0","0.00","0","0.00","0","0.00","12/16/2019 1:03:03 PM","100.00","3/19/2020 11:30:09 AM","500.00","3/18/2020 3:40:47 PM","2600.00","3/13/2020 3:26:43 PM","100.00","","","","N","","drlynch","w_gift_entry","3/20/2020 3:49:37 PM"
"SF59","Special Fund Class of '59","0","0","0.00","0.00","0.00","300.00","2","300.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","300.00","0","0.00","0","0.00","0","0.00","0","0.00","5/12/2004 12:07:19 PM","100.00","8/5/2004 2:37:17 PM","200.00","8/5/2004 2:37:17 PM","200.00","5/12/2004 12:07:19 PM","100.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:33:14 PM"
"SGW ","Stained Glass Windows","0","0","0.00","0.00","0.00","65577.82","7","17250.00","58","39197.90","19","27327.82","6","21000.00","6","21000.00","8","23500.00","0","0.00","32","65577.82","0","0.00","0","0.00","0","0.00","0","0.00","12/3/1999 12:00:00 AM","2000.00","12/31/2006 12:00:00 AM","200.00","11/4/2004 2:14:44 PM","10000.00","1/31/2006 1:28:17 PM","50.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:05:09 PM"
"SGW1","Class of 1954 Window","0","0","0.00","0.00","0.00","10000.10","38","10000.10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","38","10000.10","0","0.00","0","0.00","0","0.00","0","0.00","3/26/2004 12:00:00 AM","25.00","3/19/2007 4:03:34 PM","292.00","3/15/2007 11:21:10 PM","1001.00","6/19/2006 11:49:12 AM","10.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:07:46 PM"
"SGW2","Class of 1959 Window","0","0","0.00","0.00","0.00","10506.00","37","10506.00","0","0.00","0","0.00","0","0.00","0","0.00","7","1600.00","0","0.00","37","10506.00","0","0.00","0","0.00","0","0.00","0","0.00","8/12/2003 7:05:33 PM","167.00","4/6/2004 12:00:00 AM","350.00","12/31/2003 12:00:00 AM","677.00","3/19/2004 12:00:00 AM","20.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:31:44 PM"
"SGW3","Do not use this code.","0","0","0.00","0.00","0.00","9600.00","49","9200.00","0","0.00","0","0.00","3","400.00","3","400.00","3","400.00","0","0.00","52","9600.00","0","0.00","0","0.00","0","0.00","0","0.00","2/24/2004 12:00:00 AM","700.00","6/29/2006 3:25:01 PM","129.00","3/2/2006 3:19:54 PM","1200.00","3/2/2004 10:34:35 AM","25.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:59:02 PM"
"SGW4","TR Stained Glass Windows","0","0","0.00","0.00","0.00","11800.00","32","11600.00","0","0.00","0","0.00","2","600.00","1","200.00","1","200.00","0","0.00","33","11800.00","0","0.00","0","0.00","0","0.00","0","0.00","7/18/2005 10:17:04 AM","400.00","4/12/2006 9:46:27 AM","200.00","4/6/2006 8:42:53 PM","400.00","11/23/2005 8:07:33 AM","150.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:57:29 PM"
"SGW5","L A Wiley Club Window","0","0","0.00","0.00","0.00","2500.00","1","2500.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","2500.00","0","0.00","0","0.00","0","0.00","0","0.00","3/22/2006 11:05:09 AM","2500.00","3/22/2006 11:05:09 AM","2500.00","3/22/2006 11:05:09 AM","2500.00","3/22/2006 11:05:09 AM","2500.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:56:34 PM"
"SLCL","SLLC-Computer Laboratory","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3/21/2012 12:37:51 PM","5000.00","9/20/2012 9:45:46 AM","5000.00","9/20/2012 9:45:46 AM","5000.00","3/21/2012 12:37:51 PM","5000.00","","","","N","","MTALLEN","w_gift_entry","6/20/2013 8:26:33 AM"
"SLCP","SLLC-Covered Pavilion","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3/21/2012 12:37:51 PM","10000.00","3/21/2012 12:37:51 PM","10000.00","3/21/2012 12:37:51 PM","10000.00","3/21/2012 12:37:51 PM","10000.00","","","","N","","MTALLEN","w_gift_entry","10/30/2012 1:41:38 PM"
"SLSL","SLLC-Study Lounge","0","0","0.00","0.00","0.00","21407.54","1","3092.00","4","25000.00","6","16208.00","0","0.00","0","0.00","6","11407.54","2","2107.54","9","21407.54","0","0.00","0","0.00","0","0.00","0","0.00","6/4/2012 4:54:16 PM","5000.00","10/22/2018 5:06:02 PM","1908.00","10/22/2018 5:06:02 PM","5000.00","7/24/2017 12:44:09 PM","100.00","","","","N","","drlynch","w_gift_entry","3/11/2019 12:00:23 PM"
"SOCF","Soccer Field Renovation","0","0","0.00","0.00","0.00","4485.24","4","3485.24","0","0.00","1","1000.00","0","0.00","0","0.00","3","3000.00","0","0.00","5","4485.24","0","0.00","0","0.00","0","0.00","0","0.00","7/6/2016 3:33:45 PM","1010.24","2/6/2017 8:50:31 AM","5.00","7/6/2016 3:33:45 PM","1010.24","2/6/2017 8:50:31 AM","10.00","","","","N","","mtallen","w_gift_entry","9/25/2017 1:15:36 PM"
"SPON","Sponsorship","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"SPR2","Spring Mailer 2/28/03","0","0","0.00","0.00","0.00","8615.00","25","8265.00","0","0.00","1","100.00","2","350.00","1","250.00","7","850.00","0","0.00","27","8615.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2002 12:00:00 AM","1500.00","8/19/2003 12:00:00 AM","250.00","12/31/2002 12:00:00 AM","1500.00","3/19/2003 6:38:17 PM","15.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:20:52 PM"
"SPR3","Spring Mailer 3/5/03","0","0","0.00","0.00","0.00","5900.00","7","4900.00","0","0.00","1","1000.00","0","0.00","0","0.00","0","0.00","0","0.00","8","5900.00","0","0.00","0","0.00","0","0.00","0","0.00","2/24/2003 12:00:00 AM","100.00","4/7/2003 12:00:00 AM","1000.00","3/11/2003 12:00:00 AM","2500.00","3/19/2003 6:33:40 PM","100.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:18:12 PM"
"SPR4","Spring Mailer 3/10/03","0","0","0.00","0.00","0.00","100.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","4/24/2003 2:54:10 PM","100.00","4/24/2003 2:54:10 PM","100.00","4/24/2003 2:54:10 PM","100.00","4/24/2003 2:54:10 PM","100.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:18:19 PM"
"SPR5","Spring Mailer 4/07/03","0","0","0.00","0.00","0.00","1000.00","0","0.00","4","2000.00","2","1000.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1000.00","0","0.00","0","0.00","0","0.00","0","0.00","5/20/2003 12:00:00 AM","500.00","6/26/2003 12:00:00 AM","500.00","6/26/2003 12:00:00 AM","500.00","5/20/2003 12:00:00 AM","500.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:19:32 PM"
"SPRG","Spring Mailer 2012-2012","0","0","0.00","0.00","0.00","14201.00","25","12317.67","23","2749.97","17","1683.33","1","100.00","1","200.00","3","400.00","0","0.00","43","14201.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2002 12:00:00 AM","500.00","12/9/2003 11:18:06 AM","100.00","12/31/2002 12:00:00 AM","4000.00","6/30/2003 11:07:41 AM","1.00","","","","N","","MTALLEN","w_campaign_list","8/21/2012 3:49:16 PM"
"SS  ","Security Carts for Campus","0","0","0.00","0.00","0.00","7250.00","5","7250.00","0","0.00","0","0.00","1","5000.00","0","0.00","0","0.00","0","0.00","5","7250.00","0","0.00","0","0.00","0","0.00","0","0.00","11/22/2004 12:00:00 AM","25.00","1/24/2007 8:45:51 AM","7000.00","1/24/2007 8:45:51 AM","7000.00","11/22/2004 12:00:00 AM","25.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:05:20 PM"
"SSTE","SLLC-Suites","0","0","0.00","0.00","0.00","0.00","0","0.00","1","3000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","11/8/2013 9:10:23 AM","3000.00","11/8/2013 9:10:23 AM","3000.00","11/8/2013 9:10:23 AM","3000.00","11/8/2013 9:10:23 AM","3000.00","","","","N","","MTALLEN","w_gift_entry","11/8/2013 11:27:18 AM"
"SUND","Sunday Morning Services","0","0","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"SYFF","Syncere Dixon Funeral Fun","0","0","0.00","0.00","0.00","250.00","1","250.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","250.00","0","0.00","0","0.00","0","0.00","0","0.00","10/9/2019 9:58:57 AM","250.00","10/9/2019 9:58:57 AM","250.00","10/9/2019 9:58:57 AM","250.00","10/9/2019 9:58:57 AM","250.00","","","","N","","drlynch","w_gift_entry","10/9/2019 10:07:10 AM"
"TEDX","TEDx Sponsorships","0","0","0.00","0.00","0.00","5700.00","5","5700.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","5700.00","0","0.00","0","0.00","0","0.00","0","0.00","7/23/2019 2:56:05 PM","2000.00","10/2/2019 8:27:19 AM","100.00","9/30/2019 12:00:00 AM","2000.00","8/26/2019 4:55:06 PM","100.00","","","","N","","drlynch","w_gift_entry","10/15/2019 2:40:02 PM"
"TEGP","Tx Emergency Aid Grant Pr","0","0","0.00","0.00","0.00","10000.00","1","10000.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","10000.00","0","0.00","0","0.00","0","0.00","0","0.00","5/26/2020 2:39:25 PM","10000.00","5/26/2020 2:39:25 PM","10000.00","5/26/2020 2:39:25 PM","10000.00","5/26/2020 2:39:25 PM","10000.00","","","","N","","drlynch","w_gift_entry","5/26/2020 2:42:40 PM"
"TICK","Founders Banquet Tickets","0","0","0.00","0.00","0.00","24840.00","420","24840.00","0","0.00","0","0.00","0","0.00","0","0.00","20","1000.00","0","0.00","420","24840.00","0","0.00","0","0.00","0","0.00","0","0.00","3/6/2003 7:49:13 PM","50.00","4/13/2006 8:31:03 AM","100.00","3/17/2004 11:06:19 AM","1050.00","3/20/2004 12:00:00 AM","15.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:57:31 PM"
"TJFS","Tom Joyner Foundation Sch","0","0","0.00","0.00","0.00","44450.00","20","42350.00","2","100.00","2","100.00","1","2000.00","1","2000.00","1","2000.00","0","0.00","23","44450.00","0","0.00","0","0.00","0","0.00","0","0.00","1/3/2002 4:12:19 PM","4500.00","9/30/2006 12:00:00 AM","50.00","6/25/2002 1:42:03 PM","30000.00","1/9/2002 4:25:25 PM","25.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 5:01:52 PM"
"TJPC","Tom Joyner Partnership","0","0","0.00","0.00","0.00","440.69","1","440.69","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","440.69","0","0.00","0","0.00","0","0.00","0","0.00","12/14/2015 10:40:56 AM","440.69","12/14/2015 10:40:56 AM","440.69","12/14/2015 10:40:56 AM","440.69","12/14/2015 10:40:56 AM","440.69","","","","N","","MTALLEN","w_gift_entry","12/14/2015 11:16:21 AM"
"TO  ","The Torchbearers","0","0","0.00","0.00","0.00","25.00","1","25.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","25.00","0","0.00","0","0.00","0","0.00","0","0.00","12/31/2004 12:00:00 AM","25.00","12/31/2004 12:00:00 AM","25.00","12/31/2004 12:00:00 AM","25.00","12/31/2004 12:00:00 AM","25.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:38:15 PM"
"TOWE","Spirit Towel","0","0","0.00","0.00","0.00","10.00","1","10.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","10.00","0","0.00","0","0.00","0","0.00","0","0.00","1/24/2005 5:33:26 PM","10.00","1/24/2005 5:33:26 PM","10.00","1/24/2005 5:33:26 PM","10.00","1/24/2005 5:33:26 PM","10.00","","","","N","","MTALLEN","w_recalc_summ_info","8/8/2011 4:38:37 PM"
